Temp pH Cond Ca Mg Na K AlkAcid SO4_IC Cl NO2NO3N Tot.N_ps TotP AbsF420nm TOC Si
9.3 5.31 0.85 0.028 0.011 0.028 0.003 -0.005 0.015 0.012 3 184 10 0.113 9.5 0.41
10.9 6.9 2.48 0.146 0.049 0.047 0.011 0.167 0.029 0.012 3 201 11 0.048 6.9 0.85
9.5 6.34 1.8 0.102 0.044 0.044 0.005 0.072 0.014 0.016 3 177 8 0.211 13.9 0.79
6.1 6.62 1.73 0.082 0.039 0.047 0.007 0.061 0.013 0.024 5 229 9 0.122 10.7 0.38
7.8 6.58 1.97 0.105 0.039 0.057 0.011 0.084 0.017 0.016 1 232 6 0.154 11.2 1.32
9.6 5.67 0.74 0.035 0.014 0.026 0.007 0.001 0.013 0.009 2 185 36 0.191 12.8 0.38
10.4 7.31 3.75 0.189 0.098 0.067 0.022 0.256 0.044 0.028 2 166 11 0.027 6.1 1.13
9.5 6.27 0.9 0.025 0.015 0.031 0.006 0.024 0.018 0.01 6 205 8 0.06 7 0.24
7.9 6.64 1.9 0.107 0.042 0.053 0.007 0.089 0.02 0.02 5 181 9 0.173 12 1.45
7.5 6.66 1.51 0.08 0.03 0.026 0.006 0.049 0.047 0.01 3 188 13 0.075 5.7 0.4
9.9 6.51 1.5 0.079 0.027 0.038 0.011 0.066 0.015 0.011 4 193 12 0.1 8 0.43
8.3 6.85 1.72 0.066 0.027 0.051 0.03 0.11 0.014 0.011 3 183 8 0.068 5.8 0.88
8.2 6.48 1.66 0.087 0.017 0.054 0.007 0.089 0.021 0.012 4 181 6 0.03 4.3 2.23
11.6 6.92 2.03 0.104 0.032 0.054 0.014 0.108 0.021 0.017 2 216 7 0.067 6.2 0.96
8.9 5.12 0.66 0.016 0.005 0.011 0.009 -0.004 0.01 0.009 2 188 9 0.012 7.9 0.22
8.3 6.25 1.82 0.089 0.049 0.044 0.008 0.038 0.014 0.034 3 228 11 0.207 15.2 0.43
10.4 7.17 2.54 0.192 0.055 0.042 0.002 0.178 0.007 0.033 9 241 13 0.127 10.4 0.91
11.6 7 2.04 0.115 0.034 0.04 0.008 0.135 0.053 0.013 2 178 9 0.019 2 0.74
9.4 7.66 7.45 0.627 0.089 0.04 0.004 0.703 0.052 0.026 9 162 3 0.032 2.3 1.27
10.3 6.95 2.02 0.122 0.039 0.041 0.005 0.133 0.013 0.031 7 186 8 0.066 5.1 0.46
12.2 7.15 3.11 0.195 0.062 0.044 0.014 0.231 0.038 0.024 3 174 5 0.043 4.5 0.7
9.7 7.33 3.55 0.24 0.06 0.041 0.006 0.281 0.039 0.03 61 191 4 0.021 2 0.51
9.3 6.77 2.8 0.157 0.031 0.058 0.034 0.171 0.013 0.014 3 183 7 0.065 4.5 0.88
11.8 7.14 3.52 0.23 0.091 0.042 0.014 0.254 0.037 0.026 6 214 10 0.112 7.6 0.79
8.6 6.57 2.18 0.11 0.023 0.051 0.034 0.094 0.018 0.014 3 182 6 0.157 8.2 1.21
10.1 6.89 3 0.203 0.033 0.063 0.009 0.223 0.038 0.017 8 264 6 0.053 3.1 1.08
10.3 5.83 0.58 0.015 0.01 0.016 0.004 0.006 0.014 0.009 3 170 8 0.02 5.5 0.13
9.3 6.61 2.12 0.145 0.032 0.037 0.005 0.081 0.018 0.041 2 228 13 0.171 11.4 0.59
9.7 7.61 5.42 0.389 0.102 0.04 0.004 0.437 0.061 0.029 8 188 4 0.033 2.3 0.6
8.4 6.87 2.05 0.121 0.047 0.028 0.001 0.089 0.069 0.015 8 195 6 0.049 3.6 0.55
11.3 6.43 1.4 0.076 0.021 0.028 0.008 0.075 0.008 0.019 4 216 7 0.106 6.7 0.67
11.4 6.79 1.91 0.108 0.024 0.047 0.014 0.141 0.015 0.012 11 278 8 0.041 3.2 1.36
10.6 7.15 1.99 0.12 0.026 0.046 0.01 0.114 0.016 0.013 9 198 5 0.009 2.8 0.56
7.8 6.51 1.37 0.093 0.027 0.028 0.004 0.045 0.006 0.009 4 234 12 0.153 13.6 0.28
9.4 4.98 0.74 0.021 0.007 0.009 0.004 -0.015 0.008 0.007 2 178 15 0.092 7.2 0.18
11.5 7.16 2.16 0.135 0.035 0.04 0.009 0.155 0.028 0.019 5 192 6 0.023 3.7 0.51
11.2 7.25 2.83 0.19 0.042 0.038 0.011 0.2 0.039 0.026 8 189 5 0.029 1.9 0.94
11.8 7.03 2.13 0.149 0.027 0.033 0.008 0.157 0.023 0.013 7 366 8 0.039 3 0.76
8.5 7.92 11 0.854 0.238 0.035 0.004 1.048 0.103 0.028 8 212 4 0.007 0.9 0.52
7.7 7.12 1.87 0.122 0.019 0.027 0.009 0.149 0.041 0.012 2 189 4 0.009 0.9 0.76
8.1 7.64 5.4 0.427 0.065 0.028 0.004 0.42 0.104 0.021 8 169 5 0.006 1.2 0.54
6.9 7.72 5.5 0.44 0.049 0.029 0.005 0.422 0.109 0.018 10 165 5 0.002 0.4 0.61
9.3 7.21 2.49 0.159 0.047 0.031 0.012 0.207 0.03 0.017 3 170 4 0.032 2.2 0.78
11.7 7.14 2.14 0.125 0.032 0.051 0.008 0.13 0.031 0.016 2 199 4 0.023 2.9 2.47
8.8 7.64 5.77 0.463 0.052 0.039 0.003 0.469 0.094 0.023 11 161 3 0.005 0.7 0.37
9.3 6.83 2.66 0.204 0.025 0.038 0.005 0.182 0.031 0.015 9 190 5 0.111 5.6 0.33
8.6 7.36 3.61 0.232 0.054 0.034 0.015 0.236 0.098 0.019 10 210 3 0.011 1 0.43
9.6 7.54 4.05 0.287 0.082 0.029 0.017 0.357 0.038 0.018 7 239 5 0.036 2.2 0.42
10.1 7.33 3.32 0.195 0.067 0.051 0.007 0.227 0.047 0.051 13 168 4 0.013 1.2 0.43
8.6 7.34 2.91 0.214 0.039 0.039 0.015 0.228 0.031 0.021 5 224 6 0.074 3.8 0.51
8.7 7.67 6.56 0.438 0.231 0.027 0.001 0.672 0.009 0.02 9 221 8 0.071 4 0.49
9.2 7.56 5.61 0.444 0.083 0.036 0.008 0.505 0.041 0.026 24 186 4 0.026 2 0.32
9.7 7.62 5.75 0.442 0.092 0.032 0.017 0.507 0.059 0.02 5 182 4 0.027 1.7 0.47
7.6 6.95 2.1 0.139 0.031 0.031 0.009 0.147 0.032 0.019 6 222 12 0.062 4.2 0.45
11.3 6.46 1.03 0.042 0.012 0.027 0.003 0.037 0.021 0.014 7 192 5 0.039 3.9 0.67
7.4 7.55 6.27 0.537 0.036 0.051 0.007 0.521 0.058 0.035 10 283 5 0.06 2.3 0.41
9.3 7.76 8.93 0.765 0.103 0.052 0.016 0.818 0.058 0.04 8 197 7 0.03 3.8 0.62
9.6 6.1 0.86 0.042 0.021 0.026 0.008 0.037 0.008 0.014 5 249 32 0.096 5.9 0.35
8.3 7.11 3.26 0.223 0.04 0.044 0.021 0.255 0.031 0.016 13 205 5 0.027 2.5 1.17
9.3 7.31 3.51 0.262 0.045 0.03 0.012 0.278 0.038 0.023 22 182 4 0.023 1.7 0.65
8.1 6.95 1.95 0.13 0.023 0.036 0.011 0.125 0.025 0.017 8 194 8 0.079 4.2 0.68
6.6 7.2 3.32 0.227 0.045 0.04 0.019 0.26 0.037 0.019 8 180 5 0.048 2.3 0.63
7.2 7.2 3.3 0.232 0.035 0.047 0.022 0.247 0.042 0.022 7 179 4 0.047 2.6 1.2
7.1 6.78 1.62 0.086 0.021 0.035 0.012 0.101 0.016 0.02 8 289 6 0.053 2.8 0.33
8.2 5.74 0.7 0.021 0.009 0.031 0.004 0.006 0.006 0.032 7 214 14 0.015 2 0.37
7.4 7.25 2.29 0.122 0.037 0.049 0.008 0.127 0.03 0.05 28 272 5 0.001 0.5 0.6
5.7 7.62 3.96 0.285 0.078 0.027 0.013 0.376 0.009 0.015 7 273 5 0.008 0.9 0.38
8.2 7.76 6.3 0.473 0.115 0.042 0.008 0.556 0.039 0.04 13 273 3 0.006 0.8 0.46
9.4 6.54 2.24 0.143 0.037 0.064 0.008 0.066 0.027 0.031 4 187 20 0.266 15 0.91
12.6 6.6 4.32 0.183 0.066 0.183 0.016 0.094 0.099 0.098 30 602 34 0.374 17.1 1.11
10.8 5.46 1.46 0.069 0.032 0.039 0.008 -0.01 0.016 0.011 7 250 18 0.47 17.6 1.34
8.214 6.65 1.37 0.074 0.018 0.033 0.007 0.066 0.018 0.019 4 214 10 0.016 4.3 0.28
9.3 6.53 1.51 0.069 0.027 0.052 0.008 0.083 0.011 0.012 2 206 13 0.095 7.3 1.24
10.6 6.71 1.87 0.093 0.031 0.058 0.009 0.123 0.015 0.014 1 209 14 0.025 5.8 0.91
9.9 6.99 2.05 0.113 0.036 0.056 0.009 0.113 0.018 0.023 18 212 8 0.069 7.8 1.47
10.7 7.24 2.69 0.173 0.039 0.052 0.012 0.174 0.032 0.025 2 217 15 0.02 7.2 2.42
12.7 6.44 2.69 0.153 0.062 0.097 0.009 0.112 0.016 0.021 2 655 16 0.424 20 2.58
10.2 5.53 1.15 0.052 0.024 0.034 0.005 -0.002 0.008 0.008 2 303 24 0.372 14.8 1.2
8.2 5.53 0.44 0.018 0.008 0.006 0.003 -0.003 0.011 0.006 2 249 14 0.01 6.7 1.11
8.1 7.08 2.49 0.157 0.042 0.058 0.008 0.144 0.024 0.017 2 185 9 0.089 8.2 1.11
7.9 6.89 1.76 0.097 0.033 0.051 0.008 0.086 0.017 0.017 1 178 8 0.087 8.1 1.24
9 7.02 2.63 0.135 0.043 0.079 0.015 0.16 0.024 0.029 1 218 13 0.059 6.6 1.64
9.6 6.78 2.2 0.102 0.036 0.075 0.01 0.137 0.025 0.017 1 181 10 0.05 5.5 1.47
9.6 7.02 1.96 0.113 0.033 0.051 0.007 0.112 0.02 0.014 2 191 7 0.042 5.3 1.12
9.1 6.54 2.22 0.135 0.046 0.054 0.008 0.056 0.043 0.016 9 502 17 0.233 14 1.01
9.3 7.02 2.13 0.122 0.032 0.046 0.009 0.126 0.025 0.02 2 252 7 0.038 5.5 0.61
8.3 5.48 0.76 0.024 0.012 0.024 0.002 -0.001 0.014 0.01 2 186 12 0.115 9.1 0.36
12.1 6.8 2.04 0.098 0.044 0.049 0.012 0.107 0.031 0.016 4 314 8 0.087 5.9 1.63
12.4 6.84 3.11 0.142 0.054 0.064 0.03 0.104 0.086 0.052 2 277 25 0.036 5.3 0.95
12.1 6.81 6.82 0.245 0.105 0.272 0.038 0.102 0.228 0.19 15 419 21 0.257 13.5 1.18
9.6 6.83 1.32 0.054 0.019 0.049 0.006 0.07 0.027 0.015 3 179 7 0.002 1.6 1.15
11.3 6.79 2.31 0.126 0.053 0.053 0.011 0.126 0.03 0.019 3 169 8 0.113 6.7 2.08
12.5 7.09 2.57 0.144 0.052 0.052 0.011 0.151 0.04 0.032 4 249 10 0.058 3.9 1.09
10.1 6.67 1.5 0.058 0.028 0.051 0.007 0.086 0.017 0.01 2 196 11 0.052 6.6 0.58
11.3 6.85 2.19 0.117 0.044 0.069 0.008 0.12 0.024 0.015 3 174 8 0.118 8.3 2.07
9.1 5.26 1.05 0.035 0.021 0.029 0.003 -0.007 0.011 0.009 2 181 15 0.208 13 0.33
8.7 6.86 1.78 0.097 0.029 0.054 0.006 0.081 0.018 0.022 2 196 6 0.095 6.6 1.45
10.3 7.09 2.12 0.113 0.034 0.051 0.01 0.15 0.028 0.015 3 212 5 0.006 2.2 1.51
11.5 6.7 6.45 0.29 0.167 0.228 0.023 0.347 0.087 0.092 1 337 23 0.275 16.5 3.56
11.4 7.02 2.22 0.126 0.031 0.038 0.01 0.148 0.031 0.021 8 174 5 0.017 2.1 0.47
7.6 6.56 1.46 0.072 0.027 0.052 0.004 0.048 0.012 0.01 2 253 9 0.146 9.1 1.28
12.2 6.91 12.8 0.408 0.343 0.493 0.061 0.492 0.364 0.29 5 767 84 0.397 18.7 4.99
10.8 6.85 1.29 0.054 0.021 0.048 0.006 0.077 0.022 0.012 8 204 8 0.033 3.1 1.18
11.3 5.03 0.84 0.025 0.01 0.019 0.002 -0.011 0.006 0.006 8 238 14 0.09 6.5 0.48
12.1 6.72 2.02 0.104 0.045 0.054 0.009 0.088 0.025 0.02 2 228 11 0.136 8.7 1.71
11.8 7.01 3.18 0.163 0.062 0.105 0.014 0.134 0.043 0.031 2 299 13 0.168 13.7 1.18
12.7 6.65 3.68 0.126 0.229 0.07 0.014 0.189 0.036 0.019 9 547 23 0.424 19.7 1.9
10.1 6.75 1 0.034 0.014 0.043 0.005 0.046 0.023 0.011 7 185 7 0.022 2 0.68
10.5 6.57 2.02 0.112 0.045 0.06 0.006 0.057 0.016 0.038 1 326 7 0.193 13.2 1.49
13.1 6.85 7.38 0.239 0.135 0.286 0.031 0.1 0.297 0.178 2 307 28 0.146 9.8 1.82
12.3 6.86 2.12 0.109 0.048 0.056 0.01 0.121 0.029 0.013 1 411 18 0.106 6.5 1.91
11.3 7.14 1.72 0.098 0.026 0.043 0.007 0.105 0.025 0.012 17 170 5 0.023 2 0.57
12.1 6.5 2.71 0.14 0.057 0.08 0.015 0.116 0.042 0.016 2 414 19 0.27 12 2.03
12.2 7.2 2.06 0.11 0.038 0.047 0.011 0.149 0.023 0.016 8 172 5 0.022 2.6 1.34
11.7 6.69 2.53 0.102 0.058 0.106 0.012 0.111 0.038 0.023 2 259 36 0.236 11.8 1.62
10.9 7.22 2.28 0.143 0.031 0.036 0.01 0.158 0.032 0.024 15 166 4 0.016 1.4 0.6
7.5 6.73 1.8 0.098 0.032 0.054 0.01 0.084 0.02 0.016 1 173 5 0.147 7 1.95
11.3 6.42 2.35 0.057 0.052 0.138 0.011 0.049 0.018 0.036 4 287 60 0.356 18.8 1.02
9.8 5.96 1.36 0.06 0.03 0.054 0.003 0.025 0.009 0.016 1 306 6 0.231 12.2 1.52
6.6 6.49 1.53 0.083 0.031 0.053 0.004 0.047 0.015 0.017 1 191 9 0.189 10.3 1.58
11.5 6.22 3.91 0.147 0.09 0.092 0.015 0.029 0.225 0.032 1 296 18 0.165 7.5 0.72
9.7 6.75 1.69 0.097 0.034 0.053 0.004 0.075 0.016 0.015 4 254 7 0.205 8.3 1.42
13.2 6.73 2.17 0.127 0.049 0.054 0.008 0.109 0.021 0.016 13 504 19 0.214 9 1.79
11.3 6.31 1.3 0.038 0.027 0.053 0.006 0.031 0.035 0.019 1 318 26 0.06 6.6 0.49
12.2 6.54 2.05 0.114 0.059 0.053 0.008 0.081 0.019 0.016 7 259 21 0.247 13.4 1.46
10.6 7.06 1.89 0.085 0.038 0.06 0.01 0.149 0.023 0.013 3 239 5 0.054 3.1 1.87
10.1 6.92 2.32 0.135 0.036 0.052 0.01 0.119 0.025 0.017 9 190 6 0.163 7.8 0.78
12.1 6.87 2.38 0.115 0.055 0.058 0.02 0.086 0.061 0.014 2 425 16 0.148 10.1 1.8
10.4 6.55 0.89 0.04 0.013 0.031 0.004 0.037 0.017 0.012 9 183 8 0.03 2.4 0.48
11.3 6.02 1.16 0.042 0.021 0.045 0.007 0.026 0.019 0.014 2 329 10 0.124 7.5 1.01
9.7 5.68 0.77 0.031 0.017 0.026 0.003 0.005 0.005 0.008 8 249 14 0.136 8 0.51
10.9 7.1 1.84 0.084 0.038 0.053 0.009 0.131 0.02 0.011 4 182 4 0.028 2.5 0.83
9.9 7.03 1.97 0.089 0.036 0.057 0.01 0.134 0.019 0.012 8 292 6 0.073 4.3 0.41
10.2 6.82 1.22 0.038 0.024 0.039 0.006 0.067 0.013 0.007 8 224 6 0.064 3.6 1.11
10.2 6.89 1.56 0.076 0.03 0.044 0.007 0.108 0.018 0.013 5 207 5 0.061 3.4 0.41
12.2 5.43 1.78 0.059 0.043 0.056 0.016 -0.01 0.035 0.022 7 272 19 0.438 15.8 2.15
10.2 6.24 2.18 0.12 0.057 0.058 0.01 0.074 0.022 0.021 22 306 38 0.408 15.3 2.16
11.6 6.43 1.83 0.076 0.045 0.063 0.01 0.052 0.031 0.019 1 206 17 0.225 11.2 1.19
9.9 6.99 2.2 0.091 0.051 0.055 0.015 0.155 0.012 0.016 2 194 18 0.047 3.7 2
10.7 7.19 3.67 0.237 0.055 0.06 0.012 0.279 0.055 0.019 8 181 11 0.042 3.3 0.62
7.5 7.72 5.87 0.454 0.097 0.029 0.005 0.513 0.07 0.016 7 163 5 0.014 0.9 0.52
10.4 6.71 1.38 0.059 0.032 0.044 0.008 0.052 0.018 0.011 4 232 6 0.105 7.1 0.46
9.3 6.84 2.42 0.102 0.059 0.068 0.02 0.192 0.009 0.014 2 247 43 0.176 4.3 2.48
11 5.73 1.09 0.036 0.026 0.039 0.004 0.021 0.023 0.014 1 548 14 0.179 8.7 0.92
11.2 6.75 1.11 0.045 0.018 0.038 0.008 0.049 0.011 0.009 5 227 4 0.02 3.3 0.35
5.8 7.44 3.57 0.234 0.083 0.025 0.004 0.248 0.084 0.015 13 168 3 0.006 0.2 0.48
9.3 7.04 1.6 0.093 0.032 0.035 0.004 0.089 0.025 0.016 7 198 7 0.036 3.1 0.58
10.1 6.7 2.58 0.101 0.073 0.076 0.017 0.108 0.049 0.017 2 308 14 0.195 11.2 1.24
3.7 7.56 4.7 0.272 0.139 0.026 0.004 0.259 0.156 0.015 66 292 2 0.001 0.1 0.39
10.2 7.3 2.74 0.174 0.027 0.039 0.032 0.222 0.029 0.017 7 164 6 0.015 1.7 0.43
10.1 7.48 3.61 0.271 0.032 0.037 0.022 0.297 0.036 0.019 7 160 5 0.019 2 0.67
11.3 6.61 0.79 0.031 0.012 0.03 0.005 0.029 0.017 0.009 4 212 6 0.008 1.8 0.61
11.5 6.32 1.71 0.075 0.042 0.056 0.007 0.052 0.037 0.015 5 243 21 0.286 10.2 1.6
10.7 6.82 1.35 0.062 0.024 0.042 0.008 0.083 0.015 0.013 5 246 6 0.035 3.8 1.16
5.4 7.42 4.44 0.228 0.168 0.027 0.002 0.27 0.126 0.021 10 265 4 0.001 0.3 0.73
11.6 6.87 2.01 0.093 0.032 0.057 0.013 0.118 0.026 0.014 7 206 8 0.02 2.4 0.46
9.2 7.05 1.65 0.1 0.031 0.037 0.007 0.145 0.014 0.008 8 195 6 0.068 4 1.19
10.6 6.52 2.39 0.151 0.054 0.051 0.008 0.14 0.022 0.013 2 308 12 0.226 10.5 1.95
8.6 6.79 1.44 0.069 0.035 0.044 0.006 0.106 0.009 0.008 5 234 11 0.109 5.9 1.01
7.1 6.02 0.98 0.047 0.027 0.035 0.003 0.035 0.005 0.007 6 264 9 0.216 9.2 0.75
4.3 7.4 3.97 0.3 0.028 0.027 0.014 0.228 0.116 0.02 6 254 7 0.003 0.2 0.38
11.2 6.79 2.09 0.1 0.052 0.054 0.013 0.074 0.03 0.019 2 239 24 0.131 9.4 1.13
9.9 7.02 2.12 0.12 0.029 0.05 0.012 0.17 0.019 0.012 12 189 3 0.028 2.7 1.04
7.4 7.81 6.68 0.578 0.058 0.027 0.024 0.636 0.039 0.015 9 202 6 0.017 2.4 0.53
8.7 6.67 2.86 0.156 0.06 0.072 0.013 0.126 0.02 0.057 2 298 7 0.174 10.3 2.13
9.2 6.72 1.06 0.037 0.017 0.04 0.005 0.058 0.017 0.01 2 155 5 0.025 2.6 0.85
10.6 6.42 1.59 0.077 0.035 0.04 0.011 0.057 0.029 0.02 2 212 13 0.134 6.3 1.34
10.3 6.5 2.07 0.091 0.044 0.078 0.01 0.079 0.03 0.022 2 346 14 0.23 10.5 1.9
5.9 7.56 5.42 0.451 0.053 0.02 0.017 0.444 0.067 0.01 33 220 12 0.032 2.8 0.52
9.3 6.44 1.41 0.045 0.033 0.054 0.008 0.078 0.015 0.012 5 213 10 0.125 6.3 0.45
7.4 5.65 0.9 0.037 0.016 0.033 0.003 0.001 0.01 0.009 7 175 8 0.174 9.3 0.83
11.4 7.27 2.5 0.158 0.034 0.046 0.011 0.174 0.029 0.015 3 199 5 0.016 2.5 0.81
8.3 7.08 1.73 0.105 0.018 0.029 0.019 0.117 0.022 0.014 6 170 7 0.021 2.2 0.68
9.8 6.9 1.55 0.088 0.024 0.042 0.005 0.115 0.015 0.011 4 208 5 0.049 4 1.11
9.2 4.68 1.2 0.016 0.012 0.015 0.001 -0.026 0.006 0.004 5 298 17 0.18 10 0.21
6.2 7.52 4 0.326 0.043 0.024 0.01 0.33 0.054 0.013 9 187 9 0.015 0.9 0.43
9.6 6.83 1.88 0.11 0.052 0.035 0.008 0.106 0.01 0.009 3 222 10 0.138 9.1 1.03
11.2 6.43 1.86 0.073 0.047 0.056 0.015 0.049 0.035 0.024 4 238 13 0.214 10 1.11
10.1 7.08 2.25 0.154 0.022 0.037 0.012 0.129 0.038 0.022 7 248 9 0.047 4.7 0.44
9.9 6.95 1.34 0.088 0.014 0.023 0.005 0.106 0.015 0.011 8 191 7 0.028 3.1 0.45
9.6 6.88 1.47 0.061 0.027 0.046 0.008 0.098 0.014 0.008 4 206 10 0.029 2.7 0.61
9.6 5.82 1.83 0.09 0.052 0.05 0.009 0.045 0.008 0.015 5 353 24 0.494 18.7 2.39
10.9 7.23 2.95 0.19 0.059 0.044 0.009 0.216 0.034 0.024 6 203 5 0.046 3.9 0.6
9.9 6.31 1.62 0.08 0.038 0.043 0.007 0.034 0.02 0.015 8 266 18 0.253 11.5 1.25
9.3 6.99 2.49 0.174 0.026 0.045 0.007 0.173 0.029 0.011 4 182 4 0.036 2.5 1.36
10.2 5.46 1.21 0.067 0.028 0.037 0.003 -0.005 0.004 0.006 2 241 14 0.39 15.7 1.39
10.8 7.02 2.99 0.153 0.077 0.056 0.016 0.158 0.063 0.015 2 243 8 0.106 7.2 1.55
11.4 6.66 2.04 0.093 0.054 0.063 0.016 0.075 0.021 0.017 1 231 31 0.249 11.7 1.89
8.7 6.7 1.69 0.086 0.048 0.047 0.007 0.081 0.012 0.014 3 264 7 0.151 8.9 1.42
5.7 6.85 1.49 0.083 0.012 0.036 0.005 0.065 0.033 0.022 10 260 3 0.023 0.9 1.18
8.7 6.57 1.64 0.109 0.027 0.036 0.016 0.065 0.014 0.014 8 235 11 0.195 10.5 0.46
6.4 7.2 1.68 0.102 0.012 0.038 0.009 0.106 0.019 0.024 10 176 3 0.002 0.3 0.45
8.6 7.23 2.36 0.156 0.027 0.037 0.025 0.214 0.021 0.009 7 175 5 0.041 2.4 0.57
9.1 6.07 0.83 0.039 0.02 0.03 0.002 0.05 0.003 0.009 5 246 8 0.088 4.8 1.3
9.3 7.65 4.35 0.35 0.05 0.026 0.014 0.335 0.061 0.017 7 187 4 0.015 1.9 0.31
6.7 7.17 1.89 0.128 0.021 0.02 0.013 0.156 0.021 0.007 8 161 5 0.024 2 0.54
10.8 7.05 2 0.102 0.052 0.042 0.011 0.126 0.018 0.012 4 239 20 0.03 4.1 1.44
10.1 6.89 2.04 0.122 0.028 0.046 0.006 0.152 0.019 0.015 4 213 5 0.065 4.4 0.3
7.5 7.91 8.53 0.741 0.074 0.036 0.019 0.812 0.05 0.023 7 176 4 0.018 2 0.38
8.7 7.2 3.84 0.282 0.053 0.032 0.021 0.302 0.026 0.022 7 179 5 0.088 4.8 0.41
8.9 7.66 5.65 0.463 0.043 0.03 0.018 0.483 0.058 0.019 7 168 6 0.026 2.5 0.49
10.1 7.73 6.46 0.525 0.067 0.04 0.021 0.534 0.077 0.025 7 222 3 0.019 2 0.44
11.8 6.8 1.92 0.072 0.052 0.057 0.012 0.123 0.03 0.015 1 214 24 0.075 5 1.06
7.7 7.17 1.44 0.095 0.016 0.037 0.009 0.116 0.019 0.006 5 194 5 0.059 2.9 0.38
7.3 7.33 2.83 0.197 0.056 0.03 0.007 0.216 0.036 0.026 5 290 6 0.016 1.9 0.35
10.2 5.4 0.47 0.017 0.005 0.01 0.004 0 0.012 0.006 3 221 10 0.015 2.1 0.97
9.4 6.48 1.44 0.072 0.043 0.041 0.003 0.043 0.016 0.014 2 224 8 0.144 10 1.17
8.9 7.11 2.52 0.133 0.058 0.05 0.017 0.163 0.031 0.018 3 172 6 0.029 4.3 1.6
10.2 6.93 2.78 0.143 0.089 0.071 0.016 0.14 0.031 0.016 1 413 42 0.335 14.2 1.06
8.4 7.59 4.04 0.314 0.053 0.022 0.017 0.385 0.021 0.016 8 166 4 0.01 1.3 0.71
10.4 6.6 2.34 0.108 0.068 0.067 0.01 0.102 0.03 0.015 2 267 41 0.277 13.7 1.66
8.1 6.81 2.13 0.101 0.063 0.059 0.009 0.123 0.011 0.012 7 233 5 0.166 7.7 1.3
9.2 6.26 0.94 0.05 0.014 0.024 0.003 0.028 0.013 0.01 5 214 6 0.09 5.6 0.39
10.7 7.04 3.06 0.152 0.092 0.076 0.013 0.171 0.039 0.022 15 295 37 0.17 10.1 1.85
6.2 6.75 0.77 0.045 0.006 0.016 0.005 0.04 0.012 0.009 7 169 4 0.01 0.9 0.4
9.1 7.02 1.46 0.083 0.021 0.03 0.009 0.106 0.024 0.014 8 165 4 0.019 1.4 0.52
7.3 6.64 1.55 0.078 0.03 0.044 0.007 0.087 0.021 0.01 4 248 5 0.079 4.4 0.66
9.9 6.63 1.1 0.043 0.024 0.043 0.005 0.061 0.013 0.01 4 202 7 0.053 3.8 1.17
9.2 6.04 0.47 0.023 0.008 0.013 0.002 0.009 0.011 0.006 5 222 12 0.029 2.8 0.7
9.4 6.9 1.55 0.066 0.033 0.053 0.007 0.108 0.012 0.012 4 221 8 0.039 2.7 1.49
6.7 6.91 1.25 0.068 0.01 0.025 0.01 0.074 0.019 0.017 9 159 5 0.005 0.4 0.38
6.6 7.22 2.63 0.171 0.049 0.02 0.006 0.153 0.088 0.013 6 260 4 0.016 0.9 0.42
10.4 7.22 1.84 0.097 0.049 0.027 0.009 0.139 0.027 0.01 4 201 6 0.031 1.9 0.81
11.4 7.21 2.15 0.1 0.064 0.046 0.007 0.165 0.02 0.015 4 183 6 0.028 3 0.75
7.7 7.04 1.81 0.089 0.024 0.034 0.019 0.123 0.028 0.017 5 198 7 0.053 3.1 0.57
6.8 6.91 0.81 0.039 0.008 0.025 0.005 0.042 0.015 0.011 13 165 3 0.005 0.4 0.54
9.8 6.92 2.19 0.12 0.063 0.054 0.014 0.109 0.018 0.013 2 205 35 0.368 12.7 1.42
9.8 6.96 2.61 0.123 0.063 0.061 0.017 0.201 0.013 0.021 3 203 16 0.022 2.6 2.37
5.2 6.65 0.69 0.034 0.005 0.019 0.005 0.037 0.009 0.014 9 169 3 0.003 0.5 0.33
8.9 6.74 1.17 0.062 0.011 0.024 0.007 0.048 0.032 0.02 8 284 3 0.005 0.8 0.35
7.4 6.8 0.99 0.044 0.008 0.031 0.007 0.047 0.014 0.023 7 258 5 0.005 0.6 0.47
7.2 6.77 0.99 0.052 0.011 0.028 0.006 0.059 0.013 0.02 8 184 4 0.003 0.4 0.41
10.6 6.91 2.15 0.11 0.057 0.048 0.011 0.138 0.019 0.011 4 214 7 0.08 6.2 1.2
8.1 6.75 0.81 0.04 0.007 0.023 0.006 0.039 0.01 0.019 10 168 3 0.004 0.4 0.38
8.6 7.01 1.13 0.066 0.019 0.018 0.003 0.096 0.019 0.008 4 219 5 0.012 2.1 0.73
10.1 6.75 2.22 0.093 0.059 0.07 0.011 0.083 0.043 0.018 4 313 65 0.195 9.2 1.74
7.6 6.7 2.19 0.124 0.058 0.058 0.009 0.12 0.021 0.016 4 256 7 0.152 9.3 1.89
7.3 6.7 0.86 0.04 0.017 0.025 0.004 0.034 0.022 0.016 3 274 4 0.015 1.1 0.32
10.6 6.82 1.49 0.077 0.029 0.042 0.004 0.113 0.016 0.013 5 227 14 0.034 2.9 0.8
10.9 6.51 1.09 0.053 0.026 0.029 0.004 0.059 0.014 0.008 3 204 7 0.025 3.4 1.32
9 6.14 1.48 0.079 0.042 0.043 0.005 0.039 0.012 0.009 5 268 7 0.193 11.9 0.87
